"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"05-baseline-empirical-threshold-ER"
"06/17/2026 15:47:41:073 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"915","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20923750000000016","0.27","6.083"
"916","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.2143725000000003","0.27","6.083"
"917","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20637249999999996","0.27","6.083"
"918","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20920250000000024","0.27","6.083"
"919","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20625000000000016","0.27","6.083"
"921","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20472500000000016","0.27","6.083"
"922","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21587750000000014","0.27","6.083"
"923","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.2166225","0.27","6.083"
"924","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20334750000000004","0.27","6.083"
"925","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.22525750000000005","0.27","6.083"
"926","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21196749999999995","0.27","6.083"
"927","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21949000000000013","0.27","6.083"
"928","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.2116900000000001","0.27","6.083"
"934","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","22","1","22","0.0012045454545454549","0.27","6.083"
"935","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","15","1","15","0.0012000000000000003","0.27","6.083"
"929","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21096249999999997","0.27","6.083"
"930","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20703749999999993","0.27","6.083"
"931","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21343999999999996","0.27","6.083"
"932","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.21336999999999992","0.27","6.083"
"933","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20604499999999987","0.27","6.083"
"936","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20284250000000015","0.27","6.083"
"937","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23266749999999997","0.28","6.083"
"938","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22880249999999994","0.28","6.083"
"939","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.230185","0.28","6.083"
"945","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","52","1","52","0.0015865384615384626","0.28","6.083"
"940","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23522749999999984","0.28","6.083"
"947","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","13","1","13","6.923076923076925E-4","0.28","6.083"
"942","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22830499999999998","0.28","6.083"
"941","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.2357724999999999","0.28","6.083"
"950","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","12","1","12","7.91666666666667E-4","0.28","6.083"
"943","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23160749999999972","0.28","6.083"
"944","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23985499999999974","0.28","6.083"
"946","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.24607749999999984","0.28","6.083"
"948","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.2328649999999998","0.28","6.083"
"949","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23551249999999996","0.28","6.083"
"951","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22851499999999983","0.28","6.083"
"957","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10","1","10","9.500000000000001E-4","0.28","6.083"
"952","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23384999999999978","0.28","6.083"
"959","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","18","1","18","0.0010833333333333335","0.28","6.083"
"953","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.2378674999999999","0.28","6.083"
"961","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","14","1","14","8.571428571428574E-4","0.09","5.979"
"962","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","9","1","9","6.666666666666669E-4","0.09","5.979"
"963","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","47","1","47","0.002042553191489363","0.09","5.979"
"964","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","24","1","24","0.0010833333333333337","0.09","5.979"
"965","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","67","1","67","0.001970149253731344","0.09","5.979"
"966","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","5","1","5","9.000000000000001E-4","0.09","5.979"
"967","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","25","1","25","0.0010400000000000003","0.09","5.979"
"968","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","8","1","8","0.0011250000000000001","0.09","5.979"
"969","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","26","1","26","0.0014038461538461546","0.09","5.979"
"970","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","20","1","20","0.0013750000000000001","0.09","5.979"
"971","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","20","1","20","0.0013500000000000005","0.09","5.979"
"972","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","6","1","6","7.500000000000001E-4","0.09","5.979"
"973","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","17","1","17","9.411764705882358E-4","0.09","5.979"
"974","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","5","1","5","0.0010000000000000002","0.09","5.979"
"975","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","25","1","25","7.000000000000005E-4","0.09","5.979"
"976","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","30","1","30","0.0018666666666666677","0.09","5.979"
"977","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","7","1","7","5.0E-4","0.09","5.979"
"978","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","9","1","9","6.111111111111113E-4","0.09","5.979"
"979","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","36","1","36","6.527777777777783E-4","0.09","5.979"
"954","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22956999999999983","0.28","6.083"
"980","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","3","1","3","0.001","0.09","5.979"
"981","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","10","1","10","0.0010000000000000002","0.09","5.979"
"983","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","8","1","8","9.375000000000002E-4","0.09","5.979"
"982","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","12","1","12","0.0012083333333333332","0.09","5.979"
"985","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","9","1","9","0.0016111111111111113","0.1","5.979"
"984","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.018","10","1","10","9.000000000000001E-4","0.09","5.979"
"986","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","3","1","3","8.333333333333334E-4","0.1","5.979"
"987","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","10","1","10","9.500000000000001E-4","0.1","5.979"
"988","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","33","1","33","0.0026969696969696972","0.1","5.979"
"989","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","30","1","30","8.666666666666671E-4","0.1","5.979"
"990","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","26","1","26","0.0017307692307692315","0.1","5.979"
"991","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","12","1","12","0.0010833333333333337","0.1","5.979"
"992","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","25","1","25","0.0014400000000000007","0.1","5.979"
"993","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","24","1","24","0.0016875000000000006","0.1","5.979"
"994","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","11","1","11","0.0012727272727272728","0.1","5.979"
"995","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","63","1","63","9.206349206349212E-4","0.1","5.979"
"996","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","27","1","27","0.0025000000000000014","0.1","5.979"
"956","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23053749999999995","0.28","6.083"
"955","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22106499999999996","0.28","6.083"
"997","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","17","1","17","0.0011176470588235299","0.1","5.979"
"998","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","5","1","5","8.0E-4","0.1","5.979"
"999","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","5","1","5","7.0E-4","0.1","5.979"
"1000","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","12","1","12","7.083333333333337E-4","0.1","5.979"
"1001","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","22","1","22","7.954545454545457E-4","0.1","5.979"
"1002","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","21","1","21","0.0013809523809523814","0.1","5.979"
"1003","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","15","1","15","0.0012000000000000001","0.1","5.979"
"1004","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","7","1","7","9.285714285714287E-4","0.1","5.979"
"1005","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","12","1","12","0.0014583333333333334","0.1","5.979"
"1006","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","11","1","11","8.636363636363637E-4","0.1","5.979"
"1007","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","53","1","53","7.735849056603778E-4","0.1","5.979"
"1008","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.02","42","1","42","0.0017857142857142867","0.1","5.979"
"1009","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","20","1","20","0.0013000000000000006","0.10999999999999999","5.979"
"1010","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","18","1","18","8.055555555555559E-4","0.10999999999999999","5.979"
"1012","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","6","1","6","9.166666666666669E-4","0.10999999999999999","5.979"
"1011","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","4","1","4","0.0011250000000000001","0.10999999999999999","5.979"
"1013","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","12","1","12","7.083333333333335E-4","0.10999999999999999","5.979"
"1014","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","8","1","8","0.0011250000000000001","0.10999999999999999","5.979"
"1015","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","10","1","10","9.500000000000001E-4","0.10999999999999999","5.979"
"958","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23778999999999972","0.28","6.083"
"1016","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","10","1","10","0.0018500000000000003","0.10999999999999999","5.979"
"1017","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","11","1","11","5.909090909090912E-4","0.10999999999999999","5.979"
"1018","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","53","1","53","0.0016132075471698122","0.10999999999999999","5.979"
"1019","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","13","1","13","0.0010384615384615387","0.10999999999999999","5.979"
"960","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22775750000000003","0.28","6.083"
"1020","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","11","1","11","0.0010000000000000002","0.10999999999999999","5.979"
"1021","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","3","1","3","8.333333333333334E-4","0.10999999999999999","5.979"
"1022","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","21","1","21","0.0010476190476190479","0.10999999999999999","5.979"
"1023","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","7","1","7","8.571428571428573E-4","0.10999999999999999","5.979"
"1025","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","3","1","3","0.0015000000000000002","0.10999999999999999","5.979"
"1024","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","35","1","35","0.001257142857142858","0.10999999999999999","5.979"
"1026","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.022","18","1","18","0.001","0.10999999999999999","5.979"
