"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"519","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","19","1","19","0.0013684210526315795","0.1","6.083"
"520","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","5","1","5","8.0E-4","0.1","6.083"
"521","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","35","1","35","7.285714285714289E-4","0.1","6.083"
"522","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","9","1","9","0.0010555555555555557","0.1","6.083"
"523","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","9","1","9","9.444444444444447E-4","0.1","6.083"
"524","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","5","1","5","4.0E-4","0.1","6.083"
"525","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","41","1","41","0.0015975609756097569","0.1","6.083"
"526","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","16","1","16","8.437500000000003E-4","0.1","6.083"
"527","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","8","1","8","6.875000000000002E-4","0.1","6.083"
"529","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","4","1","4","0.00125","0.10999999999999999","6.083"
"528","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.02","35","1","35","0.0012000000000000008","0.1","6.083"
"530","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","33","1","33","0.0010151515151515156","0.10999999999999999","6.083"
"531","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","11","1","11","8.181818181818185E-4","0.10999999999999999","6.083"
"532","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","19","1","19","0.0010789473684210528","0.10999999999999999","6.083"
"533","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","44","1","44","0.0010227272727272732","0.10999999999999999","6.083"
"534","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","20","1","20","0.0014250000000000005","0.10999999999999999","6.083"
"535","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","10","1","10","8.500000000000001E-4","0.10999999999999999","6.083"
"536","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","11","1","11","0.0012272727272727275","0.10999999999999999","6.083"
"537","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","10","1","10","0.0013000000000000002","0.10999999999999999","6.083"
"538","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","19","1","19","0.001421052631578948","0.10999999999999999","6.083"
"470","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2001075","0.28","5.979"
"539","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","10","1","10","9.000000000000001E-4","0.10999999999999999","6.083"
"540","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","5","1","5","0.0019","0.10999999999999999","6.083"
"541","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","25","1","25","9.800000000000006E-4","0.10999999999999999","6.083"
"542","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","6","1","6","0.0015000000000000002","0.10999999999999999","6.083"
"543","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","2","1","2","2.5E-4","0.10999999999999999","6.083"
"544","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","6","1","6","0.0018333333333333333","0.10999999999999999","6.083"
"545","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","20","1","20","0.0010000000000000005","0.10999999999999999","6.083"
"546","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","9","1","9","0.001","0.10999999999999999","6.083"
"547","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","13","1","13","7.307692307692309E-4","0.10999999999999999","6.083"
"549","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","3","1","3","6.666666666666666E-4","0.10999999999999999","6.083"
"550","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","48","1","48","0.001010416666666667","0.10999999999999999","6.083"
"548","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","141","1","141","0.0013191489361702136","0.10999999999999999","6.083"
"551","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","8","1","8","0.00175","0.10999999999999999","6.083"
"552","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.022","19","1","19","0.001210526315789474","0.10999999999999999","6.083"
"554","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","5","1","5","6.000000000000001E-4","0.12","6.083"
"553","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","18","1","18","0.0014722222222222229","0.12","6.083"
"555","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","39","1","39","9.102564102564107E-4","0.12","6.083"
"556","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","33","1","33","0.0016363636363636372","0.12","6.083"
"557","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","8","1","8","0.0017499999999999998","0.12","6.083"
"558","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","9","1","9","8.888888888888889E-4","0.12","6.083"
"559","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","15","1","15","0.0010666666666666667","0.12","6.083"
"561","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","14","1","14","6.785714285714288E-4","0.12","6.083"
"560","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","44","1","44","8.29545454545455E-4","0.12","6.083"
"562","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","45","1","45","9.222222222222227E-4","0.12","6.083"
"563","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","5","1","5","0.001","0.12","6.083"
"564","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","40","1","40","0.0014500000000000008","0.12","6.083"
"566","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","6","1","6","9.166666666666669E-4","0.12","6.083"
"565","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","56","1","56","0.001464285714285715","0.12","6.083"
"567","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","23","1","23","8.695652173913048E-4","0.12","6.083"
"568","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","40","1","40","8.625000000000004E-4","0.12","6.083"
"569","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","12","1","12","8.333333333333335E-4","0.12","6.083"
"570","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","23","1","23","0.0013260869565217396","0.12","6.083"
"571","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","54","1","54","0.002407407407407409","0.12","6.083"
"572","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","4","1","4","0.001","0.12","6.083"
"573","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","13","1","13","9.615384615384618E-4","0.12","6.083"
"574","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","33","1","33","0.0013333333333333342","0.12","6.083"
"576","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","9","1","9","0.0013333333333333333","0.12","6.083"
"575","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.024","61","1","61","9.672131147540991E-4","0.12","6.083"
"577","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","11","1","11","0.0010909090909090912","0.13","6.083"
"578","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","14","1","14","7.500000000000001E-4","0.13","6.083"
"579","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","74","1","74","6.148648648648653E-4","0.13","6.083"
"581","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","12","1","12","0.0015416666666666669","0.13","6.083"
"582","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","7","1","7","0.0015714285714285715","0.13","6.083"
"580","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","86","1","86","0.0010232558139534889","0.13","6.083"
"583","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","7","1","7","0.0010714285714285715","0.13","6.083"
"585","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","14","1","14","0.0011785714285714288","0.13","6.083"
"584","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","28","1","28","6.250000000000003E-4","0.13","6.083"
"586","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","31","1","31","8.870967741935489E-4","0.13","6.083"
"587","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","5","1","5","0.0012000000000000001","0.13","6.083"
"588","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","10","1","10","0.00125","0.13","6.083"
"477","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2098325","0.28","5.979"
"590","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","4","1","4","6.25E-4","0.13","6.083"
"589","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","41","1","41","8.658536585365858E-4","0.13","6.083"
"591","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","37","1","37","0.0018243243243243252","0.13","6.083"
"593","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","2","1","2","2.5E-4","0.13","6.083"
"592","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","41","1","41","9.87804878048781E-4","0.13","6.083"
"595","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","6","1","6","0.0011666666666666665","0.13","6.083"
"594","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","17","1","17","0.0013235294117647063","0.13","6.083"
"596","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","17","1","17","0.001235294117647059","0.13","6.083"
"599","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","3","1","3","8.333333333333334E-4","0.13","6.083"
"598","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","22","1","22","0.0022272727272727275","0.13","6.083"
"600","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","13","1","13","0.0010384615384615389","0.13","6.083"
"597","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.026","63","1","63","0.001626984126984128","0.13","6.083"
"601","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","8","1","8","8.125000000000003E-4","0.14","6.083"
"602","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","21","1","21","0.0010952380952380955","0.14","6.083"
"603","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","28","1","28","0.0019107142857142862","0.14","6.083"
"605","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","6","1","6","0.00125","0.14","6.083"
"604","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","88","1","88","0.0013863636363636372","0.14","6.083"
"606","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","21","1","21","0.0010000000000000005","0.14","6.083"
"607","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","19","1","19","8.421052631578949E-4","0.14","6.083"
"608","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","16","1","16","0.0012500000000000002","0.14","6.083"
"609","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","16","1","16","0.0015000000000000002","0.14","6.083"
"610","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","31","1","31","0.0014354838709677424","0.14","6.083"
"611","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","4","1","4","0.00125","0.14","6.083"
"612","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","26","1","26","0.0010769230769230773","0.14","6.083"
"613","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","26","1","26","0.0017307692307692315","0.14","6.083"
"614","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","37","1","37","0.0011081081081081086","0.14","6.083"
"615","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","20","1","20","0.0011250000000000003","0.14","6.083"
"616","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","5","1","5","0.0012000000000000001","0.14","6.083"
"617","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","9","1","9","0.0012222222222222224","0.14","6.083"
"618","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","9","1","9","8.333333333333333E-4","0.14","6.083"
"619","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","34","1","34","0.0013088235294117655","0.14","6.083"
"620","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","65","1","65","9.538461538461546E-4","0.14","6.083"
"621","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","62","1","62","0.0012096774193548394","0.14","6.083"
"622","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","75","1","75","0.0020000000000000013","0.14","6.083"
"624","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","33","1","33","0.002666666666666668","0.14","6.083"
"623","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.028","84","1","84","0.0016071428571428582","0.14","6.083"
"625","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.03","12","1","12","0.0013750000000000001","0.15","6.083"
"626","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.03","22","1","22","9.772727272727277E-4","0.15","6.083"
"627","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.03","12","1","12","0.001041666666666667","0.15","6.083"
